account_length,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_eve_minutes,total_night_charge,total_intl_minutes,total_intl_calls,number_customer_service_calls,payment_delay,state_freq_encoded
65,0,0,0,213.4,234.5,11.25,2.7,4,1,0,0.0203921568627451
155,1,0,0,163.1,291.7,4.34,11.2,3,0,0,0.0192156862745098
79,0,1,21,264.3,202.8,7.8,6.3,3,4,0,0.0231372549019607
124,0,0,0,253.5,117.9,11.18,14.0,2,0,0,0.0196078431372549
127,0,0,0,202.1,229.4,8.78,11.5,3,2,0,0.0250980392156862
96,0,1,27,261.3,220.9,8.07,11.3,2,1,0,0.0262745098039215
116,0,0,0,211.3,190.9,8.28,6.3,4,2,0,0.0207843137254901
161,0,0,0,151.2,228.4,7.62,9.3,2,2,0,0.0211764705882352
73,0,0,0,122.0,138.3,10.09,5.8,5,1,0,0.0172549019607843
121,0,0,0,180.0,196.4,12.61,10.1,5,2,0,0.0137254901960784
56,0,0,0,150.9,161.8,7.55,11.7,5,3,0,0.0231372549019607
127,0,1,25,173.0,245.8,13.5,4.8,3,0,0,0.0274509803921568
56,0,0,0,254.8,194.0,8.38,13.5,2,4,0,0.0203921568627451
134,0,0,0,164.9,126.5,10.73,10.0,9,2,0,0.0207843137254901
116,0,1,35,200.4,272.8,9.65,8.3,4,1,0,0.0211764705882352
111,0,0,0,78.3,198.2,11.18,12.1,4,1,0,0.0156862745098039
74,0,1,32,174.6,310.6,10.56,9.0,4,1,0,0.0192156862745098
172,0,0,0,212.0,31.2,13.2,12.6,10,3,0,0.0164705882352941
56,0,0,0,210.4,176.6,6.74,15.5,4,1,0,0.0180392156862745
120,0,1,31,211.0,238.7,8.3,14.0,8,1,0,0.0262745098039215
147,0,1,35,110.8,199.2,9.58,8.9,4,2,0,0.0156862745098039
125,0,0,0,131.8,136.7,13.87,7.7,6,2,0,0.0184313725490196
148,1,0,0,233.5,187.7,5.5,9.6,2,0,1,0.0250980392156862
114,0,0,0,202.1,195.7,13.13,13.3,5,2,0,0.0231372549019607
87,0,1,19,165.8,186.9,11.24,0.0,0,1,0,0.0086274509803921
113,0,1,30,208.9,145.2,8.92,14.9,5,2,0,0.0274509803921568
33,0,1,33,221.4,276.1,10.03,10.1,4,1,0,0.0215686274509803
74,0,0,0,159.4,210.0,7.76,8.5,2,1,0,0.0168627450980392
77,0,0,0,185.9,212.0,12.7,11.3,4,3,0,0.0203921568627451
115,0,1,16,133.3,185.7,7.27,5.6,4,2,0,0.0254901960784313
7,0,1,30,221.4,165.8,11.12,10.8,12,1,0,0.0176470588235294
127,0,1,27,157.6,280.6,3.38,8.0,4,1,0,0.0207843137254901
116,0,1,35,118.0,167.2,9.26,11.8,2,2,0,0.0176470588235294
133,0,0,0,187.0,141.4,10.72,10.0,8,2,0,0.0211764705882352
94,0,0,0,229.2,163.9,8.55,7.4,6,3,0,0.0156862745098039
119,0,1,27,220.1,268.2,6.59,11.1,3,0,0,0.0207843137254901
141,0,0,0,217.1,241.5,11.41,12.0,6,0,0,0.0274509803921568
83,1,0,0,197.6,177.5,5.71,9.2,1,3,1,0.0133333333333333
78,0,0,0,145.5,143.4,13.1,9.5,5,3,0,0.0168627450980392
174,0,1,15,221.8,210.6,9.98,12.4,9,1,0,0.0156862745098039
121,0,1,30,198.4,75.3,8.15,5.8,3,3,1,0.0184313725490196
81,1,0,0,220.4,276.4,10.78,11.4,5,1,1,0.0188235294117647
126,0,0,0,161.4,220.6,11.21,5.1,2,0,0,0.0172549019607843
119,0,0,0,81.9,253.8,9.59,8.9,1,2,1,0.0227450980392156
92,1,0,0,173.1,240.3,10.49,9.0,5,1,0,0.0231372549019607
103,0,1,34,240.6,204.2,13.37,12.7,9,5,0,0.0149019607843137
67,0,0,0,284.5,88.6,7.71,12.5,4,1,0,0.0145098039215686
56,1,0,0,177.7,215.6,10.65,10.5,5,1,0,0.0168627450980392
80,0,1,38,236.6,197.5,9.43,9.5,10,2,0,0.0337254901960784
172,0,0,0,169.8,183.1,17.77,12.7,7,2,0,0.0274509803921568
82,0,0,0,167.1,131.8,8.43,9.4,1,6,1,0.0254901960784313
139,0,0,0,211.1,206.9,8.73,5.6,4,0,0,0.016078431372549
64,0,1,27,182.1,169.7,7.41,10.6,5,2,0,0.0184313725490196
128,0,0,0,199.3,194.8,13.42,14.3,2,4,0,0.0184313725490196
58,1,1,43,142.8,272.3,8.7,8.9,4,1,0,0.0188235294117647
75,0,0,0,184.8,198.6,4.64,8.3,3,1,0,0.0211764705882352
66,0,0,0,207.7,196.7,11.78,6.8,3,1,0,0.0188235294117647
28,0,0,0,159.7,216.7,9.3,9.3,3,2,0,0.0227450980392156
110,0,0,0,131.9,272.7,8.68,7.1,4,1,0,0.0184313725490196
152,0,0,0,189.5,218.4,13.1,11.0,2,3,0,0.0192156862745098
114,1,0,0,200.7,271.2,8.47,13.4,7,2,1,0.0168627450980392
64,0,0,0,219.6,303.3,6.95,9.7,5,1,0,0.0254901960784313
132,0,0,0,291.2,234.2,8.63,8.9,3,1,1,0.0250980392156862
80,0,1,34,243.4,102.3,9.8,12.2,3,1,0,0.0207843137254901
150,0,1,29,209.9,158.0,6.39,6.6,1,0,0,0.0192156862745098
82,0,0,0,182.3,259.9,6.77,10.9,6,1,0,0.0207843137254901
106,1,0,0,133.7,187.8,8.19,10.7,2,1,1,0.0156862745098039
138,0,1,21,19.5,140.9,8.09,7.9,1,0,0,0.0156862745098039
110,0,0,0,272.5,288.9,7.76,10.1,5,2,1,0.0215686274509803
38,0,0,0,175.7,211.8,6.21,9.2,3,5,1,0.0262745098039215
81,1,1,37,237.1,264.2,12.21,7.9,3,1,0,0.0192156862745098
130,0,0,0,213.1,206.2,7.35,8.9,3,0,0,0.0184313725490196
120,0,1,27,128.5,163.7,10.93,0.0,0,1,0,0.0254901960784313
157,0,1,27,201.4,101.3,11.63,11.9,5,2,0,0.0188235294117647
76,0,0,0,186.1,211.6,10.38,8.0,4,0,0,0.0188235294117647
110,0,0,0,271.1,237.0,10.8,9.8,5,2,1,0.0231372549019607
94,0,0,0,142.3,231.5,9.25,5.5,3,1,0,0.0192156862745098
71,0,1,22,141.4,163.0,9.9,5.6,3,2,0,0.0168627450980392
80,0,0,0,196.0,237.8,9.9,13.9,5,1,0,0.0184313725490196
99,0,1,33,179.1,238.3,7.46,10.6,1,2,0,0.0156862745098039
136,0,0,0,88.5,279.5,12.51,7.5,12,1,0,0.0156862745098039
119,0,0,0,94.2,264.1,9.17,7.3,3,1,0,0.0145098039215686
154,0,0,0,154.5,214.2,8.01,12.0,2,3,1,0.0168627450980392
134,0,0,0,178.0,153.8,10.65,11.7,4,1,0,0.0223529411764705
65,0,1,34,208.8,142.1,9.66,12.5,4,4,0,0.0192156862745098
94,0,0,0,114.4,183.9,9.23,5.9,2,3,0,0.0184313725490196
121,0,0,0,217.3,218.0,7.49,11.5,7,1,0,0.0168627450980392
101,0,1,28,105.9,231.7,12.66,10.7,5,1,0,0.0192156862745098
115,1,1,6,140.1,157.9,11.22,10.1,3,1,0,0.0262745098039215
34,0,1,33,284.3,204.8,6.44,3.5,4,0,0,0.0231372549019607
122,0,1,34,205.1,203.3,5.7,10.7,1,2,0,0.0184313725490196
101,0,0,0,248.6,174.9,9.32,6.1,3,3,0,0.0211764705882352
116,0,0,0,164.6,270.6,10.37,8.0,3,0,0,0.0188235294117647
105,0,0,0,140.6,178.6,9.76,6.8,3,2,0,0.0250980392156862
99,0,1,12,119.9,237.7,8.44,16.6,2,1,0,0.0337254901960784
36,1,1,19,171.9,198.4,14.48,10.5,1,1,1,0.0137254901960784
52,0,0,0,288.2,129.6,10.33,9.6,5,4,0,0.0231372549019607
159,0,0,0,180.1,193.4,11.3,13.4,5,0,0,0.0211764705882352
107,0,0,0,189.7,156.1,10.98,8.3,3,5,0,0.0215686274509803
129,0,1,33,119.6,278.7,11.85,5.9,2,2,0,0.0192156862745098
112,0,0,0,168.4,187.5,9.2,9.8,3,1,0,0.0337254901960784
71,0,0,0,278.9,190.2,11.48,11.7,7,0,1,0.0231372549019607
91,0,0,0,240.8,192.8,11.4,7.6,3,4,0,0.0211764705882352
95,0,0,0,183.4,281.3,4.73,8.2,8,1,0,0.0086274509803921
67,0,0,0,260.4,208.2,9.36,10.0,2,6,0,0.0215686274509803
57,0,1,29,279.9,223.1,11.33,13.0,2,1,0,0.0168627450980392
54,0,0,0,247.5,225.4,10.99,10.2,2,2,1,0.0207843137254901
42,0,0,0,196.5,241.3,6.44,4.0,7,0,0,0.0168627450980392
123,0,1,32,212.3,251.5,9.39,6.6,2,3,0,0.0164705882352941
140,0,1,24,235.4,160.9,9.54,8.9,2,3,0,0.0168627450980392
104,0,0,0,138.7,215.4,7.39,4.9,4,2,0,0.0262745098039215
104,0,0,0,111.9,197.7,13.63,10.1,5,1,0,0.0227450980392156
108,0,0,0,187.4,199.9,9.72,12.6,8,1,0,0.0156862745098039
35,0,1,27,241.7,142.0,13.0,9.4,4,1,0,0.0211764705882352
110,0,0,0,55.3,164.7,9.03,10.2,5,1,0,0.0207843137254901
107,0,1,14,114.3,199.8,8.76,7.5,8,1,0,0.0188235294117647
66,0,1,26,254.9,243.2,8.59,5.4,3,2,0,0.0188235294117647
123,0,0,0,166.9,221.8,10.98,12.8,4,3,0,0.0168627450980392
37,0,0,0,191.4,167.4,9.74,14.0,5,3,0,0.0250980392156862
52,0,0,0,129.3,142.7,11.62,12.3,4,3,0,0.0188235294117647
111,0,1,28,128.8,157.3,6.63,10.3,2,2,0,0.0164705882352941
43,0,0,0,135.8,163.2,10.34,12.6,3,0,0,0.0215686274509803
189,0,0,0,227.8,169.5,9.05,5.6,4,3,0,0.0215686274509803
106,0,0,0,155.9,198.0,8.51,8.0,2,2,0,0.0192156862745098
132,0,0,0,214.6,251.7,10.84,13.9,2,0,0,0.0207843137254901
70,0,0,0,101.9,193.3,7.54,15.0,6,1,0,0.0211764705882352
154,0,1,32,192.3,165.3,9.23,9.0,1,2,0,0.0203921568627451
121,0,0,0,190.7,183.5,9.94,9.8,4,3,0,0.0168627450980392
123,0,0,0,150.0,89.8,14.67,11.1,3,3,0,0.016078431372549
92,1,0,0,252.3,207.0,12.81,12.0,5,3,1,0.0274509803921568
176,0,0,0,169.5,112.9,2.55,8.7,4,0,0,0.0156862745098039
157,0,0,0,224.5,200.7,5.25,11.5,2,2,0,0.0254901960784313
83,0,0,0,196.7,272.0,9.0,10.1,11,3,0,0.0149019607843137
166,0,0,0,136.1,181.4,5.91,11.3,4,0,0,0.0168627450980392
90,0,0,0,157.9,234.0,9.45,12.2,5,2,0,0.0215686274509803
136,0,0,0,132.4,254.1,7.94,13.0,6,2,0,0.0086274509803921
82,0,0,0,300.3,181.0,12.15,11.7,4,0,1,0.0172549019607843
127,0,1,36,183.2,126.8,11.85,11.2,8,1,0,0.0137254901960784
137,0,0,0,174.4,156.3,6.14,10.2,5,0,0,0.0337254901960784
167,0,0,0,131.6,211.3,7.57,11.1,4,4,1,0.0192156862745098
49,0,0,0,260.9,174.2,11.83,10.6,4,1,0,0.0211764705882352
116,0,0,0,201.8,231.5,10.17,16.5,5,0,0,0.0262745098039215
162,0,0,0,217.6,279.0,11.28,10.4,4,2,1,0.0211764705882352
72,0,0,0,147.0,162.3,7.33,10.5,4,1,0,0.0168627450980392
185,0,1,31,189.8,163.3,11.92,7.5,3,1,0,0.0172549019607843
96,0,0,0,102.1,93.7,10.63,14.0,2,1,0,0.0164705882352941
60,0,0,0,230.7,165.4,13.91,13.3,10,1,0,0.0176470588235294
122,1,0,0,140.0,196.4,5.4,9.7,4,4,1,0.0172549019607843
58,0,0,0,191.3,216.4,4.51,8.6,9,3,0,0.0176470588235294
132,0,0,0,117.6,214.0,10.78,8.8,5,1,0,0.0215686274509803
140,0,0,0,143.0,193.4,2.68,12.3,8,4,1,0.0176470588235294
166,0,0,0,204.2,179.9,9.76,9.5,5,1,0,0.0203921568627451
93,0,0,0,267.9,223.0,11.82,11.3,3,3,1,0.0223529411764705
170,0,0,0,285.7,167.5,11.7,8.7,4,1,1,0.0231372549019607
92,0,0,0,154.0,329.8,12.96,5.6,2,3,1,0.0149019607843137
104,0,0,0,186.8,176.3,10.0,13.0,3,0,0,0.0156862745098039
133,0,1,49,229.4,219.5,7.75,12.0,4,3,0,0.0176470588235294
52,0,0,0,124.9,300.5,8.66,11.6,4,2,0,0.0207843137254901
87,0,0,0,205.2,99.5,8.53,13.4,3,1,0,0.0207843137254901
106,0,0,0,220.7,270.2,5.47,8.7,5,1,0,0.0164705882352941
94,0,0,0,85.9,226.7,12.58,15.6,16,0,0,0.0337254901960784
50,0,0,0,295.3,127.4,7.51,9.6,6,1,0,0.0192156862745098
80,1,1,15,159.3,170.6,6.35,11.9,5,1,0,0.0149019607843137
36,0,0,0,202.4,230.7,9.09,10.2,2,3,0,0.0149019607843137
100,0,1,25,246.6,141.4,8.54,13.0,5,1,0,0.0223529411764705
98,0,1,29,179.9,189.2,7.39,12.8,7,3,0,0.0176470588235294
185,0,0,0,89.4,288.9,7.33,10.4,2,3,0,0.0203921568627451
86,0,0,0,83.5,221.1,15.74,12.6,3,0,0,0.0149019607843137
148,0,0,0,17.6,161.7,9.14,10.6,6,1,0,0.0184313725490196
59,0,1,28,120.9,213.0,7.34,8.5,5,2,0,0.0211764705882352
73,0,0,0,214.3,268.5,10.85,10.8,13,1,0,0.0207843137254901
123,0,1,39,270.4,245.1,4.9,15.4,7,1,0,0.0207843137254901
82,0,0,0,197.7,127.6,6.39,13.5,3,1,0,0.0164705882352941
59,0,1,46,200.1,126.0,6.58,10.6,5,1,0,0.0211764705882352
111,0,0,0,123.1,213.9,8.32,12.0,2,5,1,0.0168627450980392
59,0,1,32,211.9,202.9,9.61,8.8,5,1,0,0.0262745098039215
125,0,1,23,120.5,227.8,7.13,10.2,3,1,0,0.0184313725490196
75,0,0,0,166.3,158.2,11.55,6.1,5,1,0,0.0086274509803921
86,0,0,0,126.3,168.8,6.96,9.8,7,2,0,0.0133333333333333
48,0,0,0,176.9,274.3,5.19,11.0,2,1,0,0.0211764705882352
136,0,0,0,269.8,228.8,11.59,10.1,8,1,1,0.0227450980392156
143,0,0,0,119.1,287.7,10.04,12.2,4,0,0,0.0176470588235294
89,0,1,15,274.0,192.2,5.67,11.9,2,0,0,0.0231372549019607
93,0,0,0,172.3,318.7,5.92,11.5,4,3,0,0.0168627450980392
103,1,0,0,171.7,144.5,7.11,6.8,3,3,0,0.0211764705882352
94,0,0,0,163.5,143.7,11.4,12.6,5,1,0,0.0211764705882352
64,0,0,0,224.8,190.0,9.96,9.2,2,1,0,0.0211764705882352
83,0,0,0,135.2,161.0,5.82,9.0,6,0,0,0.0196078431372549
171,0,1,25,223.2,183.2,6.79,10.2,3,3,0,0.0156862745098039
146,1,0,0,163.5,224.8,11.39,9.8,4,1,0,0.0137254901960784
55,1,0,0,269.6,171.7,9.86,8.2,6,1,0,0.0188235294117647
67,0,0,0,144.7,219.6,10.51,12.6,8,1,0,0.016078431372549
48,0,0,0,168.6,246.0,12.15,11.4,7,1,0,0.0156862745098039
87,0,0,0,177.2,248.9,9.04,8.6,7,3,0,0.0176470588235294
135,0,0,0,144.1,249.8,9.51,13.6,3,1,0,0.0168627450980392
136,0,1,24,174.6,176.6,9.65,8.8,5,2,0,0.0215686274509803
102,1,0,0,209.8,165.7,10.35,8.7,6,0,0,0.0168627450980392
88,0,0,0,143.3,170.7,8.79,11.4,5,2,0,0.0211764705882352
81,0,0,0,263.8,162.8,6.74,8.7,6,2,0,0.0274509803921568
107,0,0,0,123.1,158.4,11.52,9.3,5,0,0,0.0337254901960784
85,0,0,0,211.5,184.6,7.39,13.3,4,2,0,0.0176470588235294
62,0,1,33,186.4,201.0,12.9,11.1,3,2,1,0.0262745098039215
59,0,1,45,71.2,233.7,6.27,14.0,12,1,0,0.0192156862745098
106,0,0,0,274.4,198.6,7.24,6.0,3,1,0,0.0231372549019607
86,0,0,0,223.9,155.7,6.76,7.3,9,1,0,0.0145098039215686
39,0,0,0,181.2,344.9,9.61,12.1,2,3,0,0.0192156862745098
13,0,1,25,176.6,172.7,4.7,11.3,5,2,0,0.0180392156862745
101,0,0,0,70.9,211.9,10.62,10.6,3,3,0,0.0149019607843137
31,0,1,31,100.1,246.3,11.48,5.9,3,0,0,0.0211764705882352
131,1,1,26,292.9,199.7,11.49,13.8,7,4,1,0.0188235294117647
161,0,0,0,107.5,256.4,11.12,12.6,3,2,0,0.0207843137254901
103,0,1,24,111.8,239.6,12.07,6.9,4,1,0,0.0149019607843137
3,0,0,0,125.5,266.2,12.17,5.9,6,3,1,0.0211764705882352
141,0,0,0,77.8,144.4,3.39,5.7,7,1,0,0.0262745098039215
64,0,0,0,219.2,167.0,7.26,10.0,5,1,0,0.016078431372549
110,0,0,0,185.1,165.1,5.02,6.3,4,3,0,0.0180392156862745
72,0,0,0,141.3,134.9,10.24,11.2,3,2,0,0.0211764705882352
101,0,1,33,219.7,186.8,8.3,9.5,2,2,0,0.0203921568627451
127,1,1,28,95.9,159.5,6.88,10.4,3,1,0,0.0262745098039215
185,0,1,29,151.1,244.7,6.95,13.8,2,2,0,0.0211764705882352
64,0,0,0,50.6,308.9,11.49,13.7,5,2,0,0.0180392156862745
105,0,0,0,156.5,140.2,10.23,12.2,2,2,0,0.0188235294117647
85,1,0,0,165.4,196.0,15.71,9.6,7,2,0,0.0211764705882352
81,0,0,0,166.2,217.6,9.91,13.2,2,4,0,0.0250980392156862
128,1,1,18,222.1,160.6,9.85,13.6,2,0,1,0.0172549019607843
93,0,1,19,136.8,179.5,3.2,12.5,3,2,0,0.0086274509803921
152,0,0,0,140.5,186.8,10.22,9.5,5,2,0,0.0156862745098039
89,0,0,0,144.2,164.7,12.56,12.1,7,4,1,0.0231372549019607
127,1,0,0,176.9,167.9,8.2,7.7,2,1,1,0.0215686274509803
125,0,0,0,206.0,198.1,6.12,13.2,3,0,0,0.0337254901960784
28,0,0,0,180.8,288.8,8.64,14.1,6,2,0,0.0192156862745098
87,0,0,0,204.8,161.0,12.86,9.5,3,0,0,0.0254901960784313
133,1,0,0,127.3,251.3,6.08,10.3,3,1,0,0.0192156862745098
96,1,0,0,99.8,253.6,5.06,7.5,6,0,0,0.0231372549019607
80,0,0,0,199.8,167.1,12.23,5.5,4,1,0,0.0176470588235294
101,0,0,0,217.7,231.7,8.34,0.0,0,3,0,0.0192156862745098
33,0,0,0,159.5,195.4,4.61,7.1,7,1,0,0.0086274509803921
71,0,0,0,103.3,138.5,7.42,9.0,2,2,0,0.0223529411764705
59,0,0,0,182.5,204.7,10.35,11.3,8,4,0,0.0137254901960784
160,0,0,0,118.9,163.5,8.78,13.1,4,0,0,0.0211764705882352
125,0,0,0,169.3,156.0,9.49,11.6,6,2,0,0.0223529411764705
123,0,0,0,114.8,150.0,12.09,9.6,4,2,0,0.0188235294117647
83,0,1,37,133.1,171.4,9.81,10.9,4,3,0,0.0215686274509803
150,0,0,0,126.0,238.5,12.83,10.2,6,3,0,0.0215686274509803
146,0,0,0,174.3,200.7,12.65,11.6,3,4,0,0.0188235294117647
50,0,1,39,147.3,244.8,9.76,13.2,3,2,0,0.0176470588235294
81,0,0,0,198.4,210.9,8.7,10.4,6,2,0,0.0262745098039215
83,0,0,0,78.1,239.3,6.5,12.3,4,1,0,0.0168627450980392
102,0,1,18,144.4,160.7,9.04,9.3,4,0,0,0.0207843137254901
132,0,0,0,200.0,149.6,6.17,18.9,2,1,0,0.0223529411764705
102,0,1,29,158.2,250.6,9.87,15.1,4,1,0,0.0196078431372549
118,0,0,0,253.2,201.0,8.79,9.7,7,2,0,0.0149019607843137
98,0,0,0,167.0,125.1,11.81,8.9,2,1,0,0.0184313725490196
56,0,0,0,222.9,145.2,7.68,5.6,8,1,0,0.0262745098039215
60,0,0,0,194.2,174.0,4.02,11.2,2,2,0,0.0192156862745098
84,0,1,41,153.9,140.7,9.8,12.8,5,1,0,0.0207843137254901
109,1,0,0,268.4,150.6,13.41,9.7,8,2,1,0.0196078431372549
132,0,0,0,222.4,165.4,9.38,11.2,4,0,0,0.0223529411764705
112,0,0,0,242.1,235.2,10.7,10.0,5,3,1,0.0227450980392156
104,0,0,0,183.6,120.7,9.68,12.7,2,1,0,0.0262745098039215
100,0,1,26,197.7,232.6,8.85,12.0,5,1,0,0.0223529411764705
144,1,0,0,150.0,285.9,8.58,9.4,15,0,0,0.0176470588235294
95,0,1,44,173.3,152.3,6.5,12.3,3,2,0,0.0215686274509803
74,0,0,0,221.1,110.8,10.8,10.6,3,0,0,0.0231372549019607
81,0,1,17,268.1,156.1,7.22,13.6,5,2,0,0.0207843137254901
63,0,0,0,162.5,165.4,7.37,13.4,6,4,1,0.0211764705882352
54,0,0,0,255.4,22.3,6.87,11.1,6,0,0,0.0207843137254901
54,0,0,0,230.2,148.7,11.5,8.1,3,4,0,0.0156862745098039
52,0,0,0,148.3,181.6,7.0,8.3,6,3,0,0.0137254901960784
142,0,0,0,128.5,192.6,3.56,9.2,6,2,0,0.0156862745098039
65,0,0,0,136.1,272.9,9.91,4.4,2,1,0,0.0215686274509803
94,0,1,38,220.0,180.3,6.13,10.3,2,1,0,0.0176470588235294
81,0,1,36,115.9,236.6,11.48,11.7,6,3,0,0.0164705882352941
170,0,0,0,215.4,138.2,10.67,12.5,5,1,0,0.0207843137254901
100,0,0,0,220.3,126.1,10.89,10.2,1,3,0,0.016078431372549
196,0,0,0,234.0,249.5,7.79,9.1,5,2,0,0.0149019607843137
72,0,0,0,190.7,241.6,12.51,4.4,3,1,0,0.0207843137254901
131,0,0,0,143.1,138.1,8.97,8.9,3,3,0,0.0274509803921568
105,0,0,0,246.4,256.2,7.61,3.8,4,0,0,0.0192156862745098
135,0,0,0,151.7,119.0,8.1,10.5,6,0,0,0.0215686274509803
67,0,0,0,167.8,167.7,4.96,8.4,12,1,0,0.0337254901960784
120,0,0,0,79.2,212.1,10.11,10.2,4,3,0,0.0149019607843137
103,0,0,0,160.2,138.9,14.06,9.7,2,0,0,0.0211764705882352
113,0,0,0,215.9,240.1,7.05,4.9,5,3,0,0.0211764705882352
87,0,0,0,221.4,195.2,5.43,13.7,4,1,0,0.0188235294117647
79,0,0,0,220.9,192.2,7.25,12.2,2,1,0,0.0250980392156862
97,0,0,0,239.8,214.8,6.45,8.7,5,2,0,0.0231372549019607
138,0,0,0,138.7,280.3,9.3,10.4,4,1,0,0.0215686274509803
105,0,0,0,102.8,281.7,10.26,13.2,5,2,0,0.0262745098039215
60,1,0,0,97.2,243.7,10.58,10.1,2,1,1,0.0211764705882352
101,0,0,0,220.3,188.6,12.53,10.6,4,1,0,0.0184313725490196
138,0,0,0,251.0,91.2,6.4,13.8,3,3,0,0.0274509803921568
37,0,0,0,257.3,134.5,13.78,8.2,5,3,0,0.0211764705882352
102,0,0,0,174.5,213.7,7.41,10.3,5,4,0,0.0156862745098039
118,1,1,52,123.7,133.2,8.63,7.9,3,0,0,0.0231372549019607
82,0,1,24,155.2,244.5,5.51,10.7,3,1,0,0.0156862745098039
169,0,0,0,192.8,273.2,11.98,11.4,6,2,0,0.0211764705882352
109,0,0,0,154.8,287.7,9.38,5.9,9,3,0,0.0211764705882352
142,0,1,34,219.5,144.0,11.62,7.0,3,1,0,0.0262745098039215
79,0,1,34,103.7,236.3,11.55,14.8,4,2,0,0.0176470588235294
120,0,0,0,198.0,190.2,10.85,8.3,10,4,0,0.0262745098039215
46,0,0,0,40.4,172.4,6.53,9.0,2,2,0,0.0192156862745098
66,0,0,0,113.9,271.8,9.75,15.6,3,2,0,0.0176470588235294
87,0,0,0,168.2,224.7,7.63,12.9,3,1,0,0.0207843137254901
141,0,1,36,187.5,241.4,10.33,10.5,5,3,0,0.0133333333333333
183,0,1,8,86.5,285.2,8.12,8.7,2,2,0,0.0176470588235294
154,0,0,0,94.5,178.2,10.36,9.2,3,2,0,0.0211764705882352
113,0,0,0,81.3,220.6,10.61,8.9,3,0,0,0.0196078431372549
49,0,0,0,171.5,188.8,6.98,8.5,2,2,0,0.0262745098039215
94,0,0,0,245.0,180.4,11.83,9.7,6,1,0,0.0203921568627451
94,0,1,28,233.2,113.3,5.31,16.1,4,0,0,0.0192156862745098
71,0,0,0,217.7,182.0,5.11,8.5,10,4,0,0.0184313725490196
133,0,0,0,165.9,161.9,9.4,11.2,11,2,0,0.0250980392156862
101,0,0,0,158.4,188.0,9.89,13.5,4,4,1,0.0156862745098039
128,0,1,25,265.1,197.4,11.01,10.0,3,1,0,0.0192156862745098
80,0,1,31,166.4,238.3,6.78,10.7,4,4,0,0.0188235294117647
161,0,0,0,198.0,186.4,9.86,9.3,2,1,0,0.0168627450980392
127,0,1,27,2.6,254.0,10.92,9.2,5,3,0,0.0207843137254901
31,0,0,0,165.4,203.7,9.08,8.2,1,1,0,0.0176470588235294
24,0,0,0,235.6,115.9,8.34,16.2,2,0,0,0.0149019607843137
39,0,1,36,141.7,232.3,9.99,12.0,5,1,0,0.0207843137254901
116,0,0,0,245.9,240.1,7.14,8.9,5,3,0,0.0211764705882352
90,0,0,0,175.9,285.2,6.79,13.0,7,1,0,0.0211764705882352
85,0,1,21,283.2,239.7,6.73,6.3,1,5,0,0.0184313725490196
37,0,1,20,264.7,216.5,9.48,10.4,7,0,0,0.0262745098039215
108,1,0,0,115.1,211.3,6.12,13.8,3,2,1,0.0250980392156862
94,0,0,0,175.9,222.1,8.63,10.9,5,1,0,0.0176470588235294
102,1,0,0,233.8,221.6,6.61,12.8,3,0,0,0.0215686274509803
113,0,1,23,205.0,152.0,7.14,10.2,5,2,0,0.0176470588235294
161,0,0,0,252.3,243.8,12.8,9.2,2,1,1,0.0262745098039215
113,0,0,0,203.4,219.8,10.8,8.3,5,1,0,0.0188235294117647
57,0,1,37,201.2,280.1,6.94,11.8,1,1,0,0.0192156862745098
97,0,1,25,141.0,212.0,7.88,4.9,2,3,0,0.0196078431372549
170,0,1,34,125.3,240.6,10.95,7.0,3,3,0,0.0172549019607843
45,0,0,0,159.8,120.4,7.34,10.6,3,2,0,0.0133333333333333
147,0,0,0,168.6,187.7,9.74,14.4,8,2,0,0.0172549019607843
63,0,1,33,184.2,312.6,11.88,12.2,4,1,0,0.0211764705882352
25,0,0,0,250.1,221.9,9.38,11.1,3,2,0,0.0176470588235294
122,1,0,0,230.9,243.2,8.21,11.0,2,0,1,0.0156862745098039
107,0,1,38,204.2,205.9,12.89,8.3,4,0,0,0.0184313725490196
42,0,1,32,163.8,177.8,8.57,8.1,5,0,0,0.0211764705882352
118,0,1,35,256.3,258.1,9.7,11.7,1,1,0,0.0176470588235294
107,0,0,0,257.7,156.5,4.7,9.8,3,1,0,0.0231372549019607
51,0,1,43,158.2,213.2,8.57,8.5,2,2,0,0.0192156862745098
67,0,1,30,129.6,233.0,13.37,14.5,5,1,0,0.0337254901960784
95,0,0,0,238.1,187.2,8.55,11.8,4,4,0,0.0196078431372549
115,1,0,0,345.3,203.4,9.79,11.8,8,1,1,0.0207843137254901
116,1,1,27,175.5,210.6,13.27,6.9,5,1,0,0.0168627450980392
177,0,0,0,175.7,168.6,8.95,14.6,4,1,0,0.0262745098039215
95,0,1,35,238.3,258.1,8.77,13.1,4,5,0,0.0176470588235294
50,0,0,0,188.9,203.9,6.83,11.6,8,3,0,0.0227450980392156
43,0,0,0,159.5,119.7,7.83,6.8,3,2,0,0.0215686274509803
128,0,1,40,272.2,239.9,11.58,11.6,2,1,0,0.0168627450980392
127,0,0,0,245.2,217.2,10.94,13.9,6,0,1,0.0211764705882352
78,0,0,0,254.1,215.9,12.02,16.3,3,0,1,0.0168627450980392
100,0,1,31,67.7,147.1,12.97,12.3,2,6,1,0.0211764705882352
